epoch,loss,f1,precision,recall,seconds,hyper_parameters
7,66.09936123341322,0.8177391302144708,0.8146754468485419,0.8239771646051379,102,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.1.csv'}"
7,38.580142486607656,0.8155663995323273,0.7735849056603774,0.8972407231208372,102,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.1.csv'}"
7,29.85367377381772,0.8291978512178232,0.8290598290598291,0.8306374881065651,102,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.1.csv'}"
-2,-2.0,0.7677995799427088,0.7826384142173616,0.778382053025153,102,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.1.csv'}"
-1,-1.0,0.4894043958187035,0.5324141580095276,0.5243320610687023,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,536.8851217627525,0.7733038104092992,0.7651933701657458,0.7906755470980019,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,260.78965577483183,0.8124976525661294,0.8115530303030303,0.8154138915318744,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,107.49709939584135,0.8310748773006544,0.8235840297121634,0.8439581351094196,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,58.29115031659603,0.8201141376380892,0.8149532710280374,0.8296860133206471,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,30.614760752301663,0.8420522881962916,0.8345724907063197,0.8544243577545195,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,28.38791779638268,0.832900542133772,0.8177697189483227,0.8582302568981922,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,23.20430678711273,0.850191112496551,0.8512869399428027,0.8496669838249287,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,15.825357494060881,0.8291157072546709,0.7970890410958904,0.8858230256898192,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
9,15.10876030754298,0.8358584334015023,0.8300653594771242,0.845861084681256,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
-2,-2.0,0.770152332016223,0.7791164658634538,0.7912984364377974,91,"{'batch_size': '12', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.2.csv'}"
-1,-1.0,0.3766397479815057,0.5031702582649678,0.5019083969465649,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,735.0445748269557,0.7817990262073158,0.8,0.7535680304471931,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,354.53942367061967,0.8362831545964248,0.852589641434263,0.8144624167459562,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,146.04640922136602,0.8349236641221374,0.8373205741626795,0.8325404376784015,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,69.84222459793091,0.8294633311851941,0.8092691622103387,0.8639391056137012,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,43.08449663501233,0.8306299637557857,0.8326959847036329,0.8287345385347288,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,30.517450892482888,0.820969312064783,0.8067150635208712,0.845861084681256,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,22.599362791341267,0.8190132654512309,0.8645720476706392,0.7592768791627021,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,19.820488913625013,0.7992581660742083,0.7544141252006421,0.8943862987630827,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
9,28.571942506940108,0.8124177153441111,0.8012820512820513,0.8325404376784015,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
-2,-2.0,0.7632663415115091,0.7645914396887159,0.8014955812372536,103,"{'batch_size': '8', 'lr': '1e-05', 'eps': '1e-08', 'dropout': '0.4.csv'}"
